# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ele_f
# 18 Ntot_ele_f
# 19 Zavg_ele_f
# 20 Ukin_ele_f
# 21 Urad_ele_f
# 22 Dens_ele_s
# 23 Ntot_ele_s
# 24 Zavg_ele_s
# 25 Ukin_ele_s
# 26 Urad_ele_s
# 27 Dens_ele_c
# 28 Ntot_ele_c
# 29 Zavg_ele_c
# 30 Ukin_ele_c
# 31 Urad_ele_c
# 32 Dens_ion_f
# 33 Ntot_ion_f
# 34 Zavg_ion_f
# 35 Ukin_ion_f
# 36 Urad_ion_f
# 37 Dens_ion_s
# 38 Ntot_ion_s
# 39 Zavg_ion_s
# 40 Ukin_ion_s
# 41 Urad_ion_s
# 42 Dens_ion_c
# 43 Ntot_ion_c
# 44 Zavg_ion_c
# 45 Ukin_ion_c
# 46 Urad_ion_c
# 47 Uelm_Ex
# 48 Uelm_Ey
# 49 Uelm_Ez
# 50 Uelm_Bx_m
# 51 Uelm_By_m
# 52 Uelm_Bz_m
# 53 ExMin
# 54 ExMinCell
# 55 ExMax
# 56 ExMaxCell
# 57 EyMin
# 58 EyMinCell
# 59 EyMax
# 60 EyMaxCell
# 61 EzMin
# 62 EzMinCell
# 63 EzMax
# 64 EzMaxCell
# 65 Bx_mMin
# 66 Bx_mMinCell
# 67 Bx_mMax
# 68 Bx_mMaxCell
# 69 By_mMin
# 70 By_mMinCell
# 71 By_mMax
# 72 By_mMaxCell
# 73 Bz_mMin
# 74 Bz_mMinCell
# 75 Bz_mMax
# 76 Bz_mMaxCell
# 77 JxMin
# 78 JxMinCell
# 79 JxMax
# 80 JxMaxCell
# 81 JyMin
# 82 JyMinCell
# 83 JyMax
# 84 JyMaxCell
# 85 JzMin
# 86 JzMinCell
# 87 JzMax
# 88 JzMaxCell
# 89 RhoMin
# 90 RhoMinCell
# 91 RhoMax
# 92 RhoMaxCell
# 93 PoyXmin
# 94 PoyXminInst
# 95 PoyYmin
# 96 PoyYminInst
# 97 PoyXmax
# 98 PoyXmaxInst
# 99 PoyYmax
# 100 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw          Dens_ele_f          Ntot_ele_f          Zavg_ele_f          Ukin_ele_f          Urad_ele_f          Dens_ele_s          Ntot_ele_s          Zavg_ele_s          Ukin_ele_s          Urad_ele_s          Dens_ele_c          Ntot_ele_c          Zavg_ele_c          Ukin_ele_c          Urad_ele_c          Dens_ion_f          Ntot_ion_f          Zavg_ion_f          Ukin_ion_f          Urad_ion_f          Dens_ion_s          Ntot_ion_s          Zavg_ion_s          Ukin_ion_s          Urad_ion_s          Dens_ion_c          Ntot_ion_c          Zavg_ion_c          Ukin_ion_c          Urad_ion_c             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    2.6777255468e+02    9.3550757492e-03    4.1932439275e+03    4.4823195877e+05    4.4403871484e+05    8.7812767605e+01    0.0000000000e+00    0.0000000000e+00    4.4814414600e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4403669836e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    8.5955617765e+01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5774634527e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3344129134e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    4.4187815316e-02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.3588192172e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.7213982171e-03    0.0000000000e+00    4.1190913208e+02    2.2572517926e+05    3.3073693653e-02    1.4717006408e-02    1.3623900074e-02    2.2200699619e+05   -7.1965258947e-01           162981510    7.1961739285e-01           100869680   -1.9829461391e+01           162979068    1.9833406902e+01           162983868   -1.5290658295e-02           815695493    1.5447307395e-02           815703763   -1.0783318786e-02         -1989405344    1.1232727111e-02           815700774   -1.2402497064e-02         -1989403008    1.2135831688e-02           815706221   -1.9711849897e+01           162979668    1.9688122607e+01           100872723   -6.5263820634e-02           815694702    8.7361056175e-02           163099069   -1.6195649934e-01           163101511    1.4944590403e-01           100994519   -7.2550764164e-02         -1989411936    7.0929423480e-02           815703154   -4.0194730087e+01           815696460    2.1041620260e+01         -1989402970    4.4403670361e+05    2.6305312582e-02    0.0000000000e+00    0.0000000000e+00   -5.2485489498e-03    4.9749784334e-05    0.0000000000e+00    0.0000000000e+00
    2.6994956732e+02    9.3558242162e-03    4.1936022097e+03    4.4823439526e+05    4.4404079305e+05    1.0498612620e+02    0.0000000000e+00    0.0000000000e+00    4.4812940914e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4403877657e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0312021226e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5780044315e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3316021306e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    5.2672507073e-02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.4041661750e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.7363710500e-03    0.0000000000e+00    4.1251400211e+02    2.2568017157e+05    3.2932207954e-02    1.4681535107e-02    1.3571827720e-02    2.2203666238e+05   -7.3151071537e-01           162985111    7.3139948312e-01           100873279   -1.9904967320e+01           162982668    1.9879815800e+01           100875723   -1.6974918597e-02           815695493    1.7901484210e-02           815703763   -1.0556289493e-02         -1989405344    1.1135002739e-02           815694795   -1.2975496940e-02         -1989403008    1.2360824375e-02           815706221   -1.9669349699e+01           100870923    1.9673210775e+01           162987468   -7.8042335835e-02           100987918    6.0651873622e-02           100985474   -1.5994642728e-01           163104489    2.0431035212e-01           163099079   -7.3938313142e-02           815694734    8.2328005379e-02         -1989403580   -4.0264882176e+01           815696460    2.1063471094e+01         -1989402970    4.4403878226e+05    2.0274419640e-01    0.0000000000e+00    0.0000000000e+00   -5.6850565579e-03    5.4996656746e-05    0.0000000000e+00    0.0000000000e+00
    2.7212657996e+02    9.3639670347e-03    4.1972944914e+03    4.4823892223e+05    4.4404162774e+05    1.2418749030e+02    0.0000000000e+00    0.0000000000e+00    4.4811473474e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4403961125e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.2230797765e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5785976665e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3281666599e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    6.5984642258e-02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.4499694003e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.7686741107e-03    0.0000000000e+00    4.1330370824e+02    2.2590466475e+05    3.2789935294e-02    1.4614636931e-02    1.3536619712e-02    2.2179670533e+05   -7.2057151472e-01           162988712    7.2042387503e-01           100876879   -1.9803584211e+01           100873923    1.9803227329e+01           162990468   -1.3483995618e-02           815703859    1.3612748142e-02           815703763   -1.0268547979e-02           815705643    1.1544815921e-02         -1989411836   -1.2572528563e-02         -1989403008    1.1872734207e-02           815706221   -1.9791014426e+01           162986268    1.9770344578e+01           162991068   -8.8012327837e-02           163099076    7.1824453241e-02           163101494   -2.2236246895e-01           163099078    1.9519453082e-01           163103882   -7.5070372244e-02           815694734    7.0317095897e-02         -1989402804   -4.0180603682e+01           815696460    2.1021049009e+01         -1989402970    4.4403961735e+05    2.3215816784e-01    0.0000000000e+00    0.0000000000e+00   -6.0959089753e-03    4.8138395394e-05    0.0000000000e+00    0.0000000000e+00
    2.7430359260e+02    9.3584221908e-03    4.1947933069e+03    4.4823723716e+05    4.4404244385e+05    1.4063769709e+02    0.0000000000e+00    0.0000000000e+00    4.4809659946e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404042737e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.3873707585e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5793000330e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3278316904e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.6398481518e-02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.5014073772e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.7894212785e-03    0.0000000000e+00    4.1356577798e+02    2.2575861554e+05    3.2638278479e-02    1.4535798030e-02    1.3455012323e-02    2.2192435751e+05   -7.3266255081e-01           162991710    7.3283558895e-01           100879880   -1.9979407716e+01           100877523    1.9950830406e+01           162994068   -1.5744477714e-02         -1989408901    1.1476138986e-02           815698432   -1.0491800592e-02         -1989405368    1.1980846470e-02           815694795   -1.1936594714e-02         -1989403009    1.1944590657e-02           815706221   -1.9630432204e+01           162989268    1.9640619357e+01           100882323   -8.9868519705e-02           163102100    9.0243034477e-02           163104477   -2.2928607726e-01           163100872    1.8281495538e-01           100995111   -7.3770734152e-02           815703703    6.9939192343e-02         -1989402804   -4.0295891937e+01           815696460    2.1006747849e+01         -1989402970    4.4404043385e+05    2.8456194122e-02    0.0000000000e+00    0.0000000000e+00   -6.4852532769e-03    4.4242321814e-05    0.0000000000e+00    0.0000000000e+00
    2.7648060524e+02    9.3539338508e-03    4.1927705066e+03    4.4823606554e+05    4.4404329504e+05    1.6529285961e+02    0.0000000000e+00    0.0000000000e+00    4.4807077268e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404127855e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.6337481825e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5795743678e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3229459169e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.0401727615e-01    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.5471285742e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.8004182600e-03    0.0000000000e+00    4.1442546732e+02    2.2560842474e+05    3.2369306121e-02    1.4430169827e-02    1.3424864968e-02    2.2204786225e+05   -7.2601949586e-01           162995312    7.2588451979e-01           100883479   -1.9756871512e+01           162992268    1.9759422700e+01           162997068   -1.4044371755e-02         -1989406556    1.2622216762e-02           815699404   -1.0349412879e-02           815700151    1.2171014083e-02           815694795   -1.1869321699e-02         -1989403009    1.1802291125e-02           815706221   -1.9855105727e+01           100881123    1.9833586341e+01           100885923   -1.0584020343e-01           163100870    8.6487837155e-02           163102715   -2.1075710235e-01           163105089    2.4950714303e-01           163100281   -7.2944502366e-02           815703703    6.9086802887e-02         -1989402804   -4.0208815707e+01           815696460    2.1115981076e+01         -1989402970    4.4404128546e+05    4.7831518568e-02    0.0000000000e+00    0.0000000000e+00   -6.9095526974e-03    5.8238488198e-05    0.0000000000e+00    0.0000000000e+00
    2.7865761788e+02    9.3634898961e-03    4.1970978860e+03    4.4824076627e+05    4.4404366839e+05    1.8978481705e+02    0.0000000000e+00    0.0000000000e+00    4.4805098146e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404165191e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.8784497747e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5798981456e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3214711728e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.2560079405e-01    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.5914967450e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.8343806816e-03    0.0000000000e+00    4.1558423428e+02    2.2588325179e+05    3.2276439294e-02    1.4343621186e-02    1.3390741679e-02    2.2175208542e+05   -7.3239090863e-01           162998311    7.3247028362e-01           100886480   -2.0029845514e+01           100884123    2.0008523536e+01           100888923   -1.3116028923e-02         -1989405309    1.3831762373e-02         -1989412493   -1.0421435121e-02           815700151    1.2550855413e-02           815694795   -1.1534877350e-02         -1989403009    1.1562790547e-02           815703702   -1.9582977543e+01           162995868    1.9583844799e+01           163000668   -1.2886106098e-01           163099123    1.0145493582e-01           163101492   -2.6446777124e-01           163098522    2.4018314950e-01           100992101   -7.0288581533e-02         -1989403533    7.1274844118e-02           815703154   -4.0211619175e+01           815696460    2.1066992347e+01         -1989402970    4.4404165924e+05    9.3964877382e-02    0.0000000000e+00    0.0000000000e+00   -7.3362880072e-03    5.2234887510e-05    0.0000000000e+00    0.0000000000e+00
    2.8083463052e+02    9.3625302810e-03    4.1966661027e+03    4.4824059060e+05    4.4404392450e+05    2.1352989629e+02    0.0000000000e+00    0.0000000000e+00    4.4802706070e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404190802e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    2.1155386767e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5806568414e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3162933673e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.6152210816e-01    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.6505573075e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.8552738920e-03    0.0000000000e+00    4.1622223656e+02    2.2581388517e+05    3.2250004971e-02    1.4337939936e-02    1.3436920820e-02    2.2179689327e+05   -7.3145063545e-01           163001911    7.3046824076e-01           100890079   -1.9698524145e+01           162998868    1.9708272729e+01           163003668   -1.4457164736e-02         -1989406554    1.3712036901e-02         -1989412493   -1.0191088336e-02           815705677    1.2341571612e-02           815694795   -1.1762170166e-02         -1989403009    1.1459870274e-02           815706221   -1.9897613300e+01           162999468    1.9870712940e+01           163004268   -1.4519707877e-01           163102097    1.3807721856e-01           100988484   -2.8434921956e-01           163101481    2.3795456213e-01           100985465   -7.0894034698e-02         -1989406601    7.0449199227e-02           815703824   -4.0202314735e+01           815696460    2.1111298214e+01         -1989402970    4.4404191574e+05    2.3333650448e-02    0.0000000000e+00    0.0000000000e+00   -7.7256989710e-03    4.3101845487e-05    0.0000000000e+00    0.0000000000e+00
    2.8301164316e+02    9.3549838482e-03    4.1932544948e+03    4.4823749168e+05    4.4404423718e+05    2.4697354786e+02    0.0000000000e+00    0.0000000000e+00    4.4799051813e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404222070e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    2.4496267179e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5802860678e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3227591448e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    1.9606506110e-01    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.6911121514e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.8799190724e-03    0.0000000000e+00    4.1755357701e+02    2.2555800018e+05    3.1979764640e-02    1.4377789801e-02    1.3458941549e-02    2.2201490456e+05   -7.3225013994e-01           163004910    7.3226597284e-01           100893081   -2.0059899019e+01           163002468    2.0037495933e+01           100895523   -1.3201338486e-02         -1989405954    1.5448885326e-02           815695493   -1.0640253934e-02           815705677    1.2496377946e-02           815694795   -1.1635524639e-02         -1989403008    1.1702821594e-02           815700007   -1.9557505915e+01           100891323    1.9528044630e+01           163007268   -1.8162153225e-01           100989079    1.5189965251e-01           163098507   -2.6424873204e-01           163105690    3.3418282916e-01           163100878   -6.8263128955e-02         -1989405967    6.9557315643e-02           815703824   -4.0225393541e+01           815696460    2.1091607792e+01         -1989402970    4.4404222881e+05    8.2376497621e-03    0.0000000000e+00    0.0000000000e+00   -8.1095810323e-03    4.5816441433e-05    0.0000000000e+00    0.0000000000e+00
    2.8518865580e+02    9.3611867280e-03    4.1960626703e+03    4.4824046269e+05    4.4404440002e+05    2.7653948943e+02    0.0000000000e+00    0.0000000000e+00    4.4796392320e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404238354e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    2.7449276321e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5810414795e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3223358183e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    2.3116499741e-01    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.7402166741e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.9121459212e-03    0.0000000000e+00    4.1910827773e+02    2.2580548493e+05    3.1798025296e-02    1.4374466744e-02    1.3414700020e-02    2.2173927041e+05   -7.3372705080e-01           163008510    7.3332440224e-01           100896680   -1.9762833501e+01           100894323    1.9711877446e+01           163010868   -1.3433750216e-02         -1989407830    1.5042319401e-02         -1989408901   -1.0595316231e-02           815701967    1.2392084577e-02           815694795   -1.1700877836e-02         -1989403009    1.1600102137e-02           815700007   -1.9929892769e+01           100894323    1.9907572923e+01           100899123   -2.5806953062e-01           163099722    2.3690208312e-01           163102093   -4.4149330823e-01           163099121    3.2551840516e-01           100992701   -7.7597213906e-02         -1989407619    6.8639538409e-02           815703824   -4.0188808607e+01           815696460    2.1097319311e+01         -1989402970    4.4404239205e+05    3.2237932431e-02    0.0000000000e+00    0.0000000000e+00   -8.5107514703e-03    5.1680086899e-05    0.0000000000e+00    0.0000000000e+00
    2.8736566844e+02    9.3704351456e-03    4.2002481484e+03    4.4824472750e+05    4.4404447935e+05    3.0486572407e+02    0.0000000000e+00    0.0000000000e+00    4.4793986177e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404246287e+05    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    3.0276189987e+02    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5808076748e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.3171519307e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    2.8899253924e-01    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    3.7974140623e-04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.9290554722e-03    0.0000000000e+00    4.2034869583e+02    2.2587247756e+05    3.1676634792e-02    1.4347241699e-02    1.3375668828e-02    2.2164697612e+05   -7.2995640420e-01           163011509    7.3075700319e-01           100899680   -2.0099990597e+01           100897323    2.0077618618e+01           100902123   -1.5699503457e-02         -1989407830    1.5080899246e-02         -1989412493   -1.0842364887e-02         -1989403463    1.3488230643e-02           815694795   -1.1518385816e-02           815705418    1.1702392573e-02           815700006   -1.9663879279e+01           163009668    1.9614500913e+01           163014468   -2.1312284052e-01           163102697    2.6596540252e-01           163100327   -3.8527848091e-01           163103314    3.3664653025e-01           100986065   -7.4589792141e-02         -1989407619    6.9243565473e-02           815703824   -4.0217103368e+01           815696460    2.1047038804e+01         -1989402970    4.4404247180e+05    1.3863626354e-02    0.0000000000e+00    0.0000000000e+00   -8.9282500306e-03    4.8846833685e-05    0.0000000000e+00    0.0000000000e+00
