# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ion
# 18 Ntot_ion
# 19 Zavg_ion
# 20 Ukin_ion
# 21 Urad_ion
# 22 Dens_ele
# 23 Ntot_ele
# 24 Zavg_ele
# 25 Ukin_ele
# 26 Urad_ele
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion            Dens_ele            Ntot_ele            Zavg_ele            Ukin_ele            Urad_ele             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    6.4874976663e+02    9.4808677371e-03    4.0363541742e+03    4.2573678761e+05    4.2170043344e+05    6.0506053457e+02    0.0000000000e+00    0.0000000000e+00    4.2513172708e+05    1.7369854791e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.2171777910e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.0136860694e+01    0.0000000000e+00    8.1537042803e+02    1.0574630000e+06   -1.0000000000e+00    5.8492367388e+02    0.0000000000e+00    4.5562971546e+02    2.1412198755e+05    2.6537830682e-05    1.5205829688e-05    7.6750001653e-06    2.1055410977e+05   -5.4595884182e-01         -1448528581    6.8547889401e-01         -1448494388   -1.6203545053e+01         -1448511853    1.6180226303e+01         -1448507052   -1.8971801909e-04         -1448640289    1.5896664322e-04         -1448637267   -1.0493731662e-04         -1448643902    1.0655569912e-04         -1448641484   -1.0547814371e-04         -1448638430    1.0662774369e-04         -1448639690   -1.6315780473e+01         -1448511852    1.6317678418e+01         -1448507053   -2.6491353307e-01         -1448630034    8.4881736451e-02         -1448589959   -2.6457955721e-01         -1448436765    2.4316051027e-01         -1448444144   -1.1609514759e-04         -1448594538    1.4273640017e-04         -1448481972   -3.0877992518e-01         -1448436765    1.8148629466e-02         -1448601781    4.4404157898e+05   -2.3197193003e-03    0.0000000000e+00    0.0000000000e+00   -2.2323799880e+04    3.5231326815e+02    0.0000000000e+00    0.0000000000e+00
    6.5310379191e+02    9.5037610875e-03    3.9901231754e+03    4.1984674685e+05    4.1585662367e+05    6.0776150129e+02    0.0000000000e+00    0.0000000000e+00    4.1923898535e+05    2.0912424181e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.1587751190e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.0450417916e+01    0.0000000000e+00    8.1381133896e+02    1.0554410000e+06   -1.0000000000e+00    5.8731108337e+02    0.0000000000e+00    4.4755182761e+02    2.1135800224e+05    2.6798853727e-05    1.5325855815e-05    7.7095286573e-06    2.0743343123e+05   -5.3667896362e-01         -1448517330    6.8498443376e-01         -1448487788   -1.6201117632e+01         -1448505254    1.6184037648e+01         -1448500452   -1.4724254820e-04         -1448639077    1.3606706145e-04          1857496894   -1.0327617718e-04         -1448635480    9.6300726081e-05         -1448635996   -9.1687244158e-05         -1448631260    8.4281520244e-05         -1448626452   -1.6253273265e+01         -1448505253    1.6257920227e+01         -1448500454   -2.5311010505e-01         -1448624032    8.4091016174e-02         -1448571966   -2.5224467031e-01         -1448433157    3.1861017530e-01         -1448435744   -1.5813327851e-04         -1448638486    1.3105845340e-04         -1448482329   -4.1627564361e-01         -1448435745    1.8512287188e-02         -1448537712    4.4404154278e+05   -2.7142165862e-03    0.0000000000e+00    0.0000000000e+00   -2.8164030870e+04    1.9928921949e+02    0.0000000000e+00    0.0000000000e+00
    6.5745781719e+02    9.8067095561e-03    4.0138131656e+03    4.0929255043e+05    4.0527873727e+05    6.1396101289e+02    0.0000000000e+00    0.0000000000e+00    4.0867858942e+05    2.3125238375e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.0530183831e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.0762457154e+01    0.0000000000e+00    8.1256761459e+02    1.0538280000e+06   -1.0000000000e+00    5.9319855573e+02    0.0000000000e+00    4.3953075337e+02    2.0539647104e+05    2.7039333554e-05    1.5511463414e-05    7.7432124978e-06    2.0284258757e+05   -5.3064578507e-01         -1448515378    6.8675976993e-01         -1448481185   -1.6196089327e+01         -1448498653    1.6180252124e+01         -1448493853   -1.9199265576e-04         -1448634827    1.5847891908e-04         -1448630670   -1.0725822943e-04          1857497502    1.0269671677e-04         -1448633047   -8.0703207470e-05          1857418332    9.6259657740e-05         -1448628877   -1.6180770212e+01         -1448498652    1.6200688880e+01         -1448493855   -2.5729070281e-01         -1448617430    7.1022717467e-02         -1448565367   -2.5799891602e-01         -1448434355    1.7889757488e-01         -1448440551   -1.0673149937e-04          1857415564    1.1005265764e-04         -1448466375   -3.2508041224e-01         -1448434356    1.7493136288e-02         -1448588111    4.4404150763e+05   -2.2098126900e-03    0.0000000000e+00    0.0000000000e+00   -3.8739669311e+04    1.2489494277e+03    0.0000000000e+00    0.0000000000e+00
    6.6181184247e+02    9.4502008579e-03    3.7581221410e+03    3.9767643011e+05    3.9391830797e+05    6.1875493073e+02    0.0000000000e+00    0.0000000000e+00    3.9705767518e+05    2.5247110852e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.9394353089e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.1049493771e+01    0.0000000000e+00    8.1146191048e+02    1.0523940000e+06   -1.0000000000e+00    5.9770543696e+02    0.0000000000e+00    4.2994385083e+02    2.0016537395e+05    2.7135131515e-05    1.5605187119e-05    7.8186920578e-06    1.9646235732e+05   -6.6135680505e-01         -1448431958    6.8335464654e-01         -1448479515   -1.6209876590e+01         -1448492053    1.6198454854e+01         -1448487253   -1.8916264603e-04         -1448624685    1.5117122695e-04         -1448621685   -1.0449491642e-04         -1448633075    1.0668215289e-04         -1448623483   -8.4795476580e-05         -1448622843    8.0380855913e-05         -1448616268   -1.6076981818e+01         -1448492052    1.6095435043e+01         -1448487253   -2.4700827772e-01         -1448610828    7.5486003776e-02         -1448562741   -1.5546930283e-01         -1448437349    2.2578992437e-01         -1448433956   -1.1049844357e-04         -1448471526    1.1994025038e-04         -1448465779   -2.7126973009e-01         -1448433957    1.8244982512e-02         -1448588111    4.4404148309e+05   -1.0406610320e-03    0.0000000000e+00    0.0000000000e+00   -5.0097952208e+04    2.0017878124e+02    0.0000000000e+00    0.0000000000e+00
    6.6616586775e+02    9.8467377482e-03    3.8036255856e+03    3.8628281598e+05    3.8247919040e+05    6.2740187336e+02    0.0000000000e+00    0.0000000000e+00    3.8565541411e+05    2.7332505026e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.8250649871e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.1312984048e+01    0.0000000000e+00    8.1032382172e+02    1.0509180000e+06   -1.0000000000e+00    6.0608888931e+02    0.0000000000e+00    4.1680390887e+02    1.9425111818e+05    2.7465544554e-05    1.5499001483e-05    7.7721224121e-06    1.9098749197e+05   -5.8141397892e-01         -1448432149    6.8030633051e-01         -1448472916   -1.6175025340e+01         -1448485453    1.6172793582e+01         -1448480652   -1.5430284404e-04         -1448623485    1.5008779159e-04         -1448621653   -9.7551771105e-05         -1448619820    1.1414079151e-04         -1448624063   -8.8023661847e-05         -1448616816    9.5411686512e-05         -1448618692   -1.6000386885e+01         -1448485453    1.6019970422e+01         -1448480653   -2.6152393827e-01         -1448604226    7.3408781989e-02         -1448567549   -1.4751663763e-01         -1448461926    1.5290831794e-01         -1448436963   -1.1669645027e-04         -1448456531    1.6071679928e-04         -1448454726   -2.5537141672e-01         -1448604226    1.7927763933e-02         -1448580791    4.4404145922e+05   -1.0662465594e-03    0.0000000000e+00    0.0000000000e+00   -6.1534960508e+04    1.0012041262e+03    0.0000000000e+00    0.0000000000e+00
    6.7051989303e+02    9.9336712806e-03    3.6485511003e+03    3.6729130622e+05    3.6364275512e+05    6.3081218248e+02    0.0000000000e+00    0.0000000000e+00    3.6666049404e+05    2.8392532117e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.6367112346e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.1578208998e+01    0.0000000000e+00    8.0943478626e+02    1.0497650000e+06   -1.0000000000e+00    6.0923397348e+02    0.0000000000e+00    4.0399795187e+02    1.8394512940e+05    2.7531958003e-05    1.5599498152e-05    7.8186123819e-06    1.8231136664e+05   -5.1984944297e-01         -1448499922    6.8277523082e-01         -1448461385   -1.6134187890e+01         -1448478852    1.6126502162e+01         -1448474052   -1.4761725357e-04         -1448621643    1.5220719268e-04         -1448618022   -9.3455002812e-05         -1448617480    9.0264614867e-05         -1448696340   -8.1230259629e-05         -1448607241    8.2051090854e-05         -1448600669   -1.5927323153e+01         -1448478851    1.5951978879e+01         -1448474053   -2.8489844845e-01         -1448595248    7.0659936858e-02         -1448550738   -1.6331808992e-01         -1448434335    1.2665970998e-01         -1448440571   -1.4455935012e-04         -1448458579    1.0675070681e-04          1857432829   -2.6908013388e-01         -1448595248    1.8483252784e-02         -1448569995    4.4404144071e+05   -9.3377028026e-04    0.0000000000e+00    0.0000000000e+00   -8.0370317251e+04    1.6229040350e+03    0.0000000000e+00    0.0000000000e+00
    6.7487391831e+02    9.5324044565e-03    3.3518027232e+03    3.5162195839e+05    3.4827015567e+05    6.4191638366e+02    0.0000000000e+00    0.0000000000e+00    3.5098004201e+05    2.9178518480e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.4829930999e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.1798963633e+01    0.0000000000e+00    8.0853881123e+02    1.0486030000e+06   -1.0000000000e+00    6.2011742003e+02    0.0000000000e+00    3.8817523288e+02    1.7733988115e+05    2.7677735823e-05    1.5667405956e-05    7.8777238588e-06    1.7325198558e+05   -7.1607156044e-01         -1448431957    6.8318798562e-01         -1448459717   -1.6150697847e+01         -1448472254    1.6156659948e+01         -1448467452   -1.3350278900e-04         -1448616319    1.4273505330e-04         -1448614408   -9.6695010006e-05         -1448618633    9.2869167521e-05         -1448617444   -9.0263673569e-05         -1448598875    7.8368694154e-05         -1448609631   -1.5763164527e+01         -1448472252    1.5790255702e+01         -1448467452   -3.3805385047e-01         -1448588648    8.2840821394e-02         -1448559357   -1.3038611585e-01         -1448448723    1.9697728591e-01         -1448435178   -1.0660411315e-04         -1448738736    1.1753623808e-04         -1448613283   -3.2573234104e-01         -1448588648    1.8474234763e-02         -1448556933    4.4404142110e+05   -1.2894802440e-03    0.0000000000e+00    0.0000000000e+00   -9.5742111107e+04    1.4132667981e+02    0.0000000000e+00    0.0000000000e+00
    6.7922794359e+02    1.0419031605e-02    3.4524185202e+03    3.3135694861e+05    3.2790453009e+05    6.4772031414e+02    0.0000000000e+00    0.0000000000e+00    3.3070922830e+05    3.0049174899e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2793455508e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2019186045e+01    0.0000000000e+00    8.0750404490e+02    1.0472610000e+06   -1.0000000000e+00    6.2570112810e+02    0.0000000000e+00    3.7016027299e+02    1.6590548286e+05    2.7915352001e-05    1.5682416595e-05    7.8644688824e-06    1.6443358511e+05   -5.1363152322e-01         -1448472181    6.8875557280e-01         -1448448185   -1.6056778236e+01         -1448465652    1.6054162264e+01         -1448460852   -1.5045368690e-04         -1448606021    1.7148479282e-04         -1448602520   -1.0030529361e-04         -1448613272    8.9986493116e-05         -1448600106   -8.7962566216e-05         -1448595262    8.5376461138e-05         -1448603671   -1.5688084822e+01         -1448465652    1.5722427851e+01         -1448460853   -3.8145617778e-01         -1448582047    7.3459193776e-02         -1448552156   -1.5611706747e-01         -1448441520    1.4581759091e-01         -1448436985   -9.9122674406e-05          1857464565    9.7837228766e-05         -1448450186   -3.7718877602e-01         -1448582047    1.8636831987e-02         -1448512412    4.4404140252e+05   -9.5878736162e-04    0.0000000000e+00    0.0000000000e+00   -1.1610684744e+05    2.2914537938e+03    0.0000000000e+00    0.0000000000e+00
    6.8358196887e+02    9.7890510026e-03    2.9991480617e+03    3.0637781548e+05    3.0337866741e+05    6.5876146612e+02    0.0000000000e+00    0.0000000000e+00    3.0571905401e+05    3.0484271802e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.0340912749e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2226314946e+01    0.0000000000e+00    8.0650320533e+02    1.0459630000e+06   -1.0000000000e+00    6.3653515117e+02    0.0000000000e+00    3.5232965748e+02    1.5352808801e+05    2.7981575290e-05    1.5822178149e-05    7.9725024171e-06    1.5183863629e+05   -6.0780631157e-01         -1448432149    7.0497706803e-01         -1448436316   -1.6005022884e+01         -1448459053    1.6010443356e+01         -1448454251   -1.5331962634e-04         -1448580923    1.3816212978e-04         -1448613950   -1.1042232928e-04         -1448433998    9.4795003368e-05         -1448597605   -9.0739458513e-05         -1448605426    7.9630545631e-05         -1448600629   -1.5594994480e+01         -1448458453    1.5610176864e+01         -1448454254   -4.3961591126e-01         -1448575446    5.4908719426e-02         -1448476582   -1.2717656983e-01         -1448604278    1.3832888421e-01         -1448439991   -1.0141691928e-04         -1448444193    1.1265383569e-04          1857338669   -4.4675390988e-01         -1448575446    1.8967580440e-02          1089413926    4.4404138417e+05   -1.3561390088e-03    0.0000000000e+00    0.0000000000e+00   -1.4063225667e+05    1.0816093721e+03    0.0000000000e+00    0.0000000000e+00
    6.8793599414e+02    1.0087000569e-02    2.8948913036e+03    2.8699228119e+05    2.8409738988e+05    6.6779735299e+02    0.0000000000e+00    0.0000000000e+00    2.8632448383e+05    3.0890483249e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.8412825617e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2382075375e+01    0.0000000000e+00    8.0553243721e+02    1.0447040000e+06   -1.0000000000e+00    6.4541527761e+02    0.0000000000e+00    3.3086215073e+02    1.4478242592e+05    2.7988290750e-05    1.5973639349e-05    7.9755584663e-06    1.4121119571e+05   -6.1106995842e-01         -1448431953    7.3051044235e-01         -1448434392   -1.6008105153e+01         -1448452453    1.6008454934e+01         -1448447653   -1.5638144659e-04         -1448545602    1.3363700928e-04         -1448592852   -1.0908605153e-04         -1448627114    1.2627865498e-04         -1448600084   -8.5118993078e-05         -1448598295    7.5363102261e-05          1857510938   -1.5561509789e+01         -1448451853    1.5529245153e+01         -1448447052   -4.4684083815e-01         -1448568846    7.6178239805e-02         -1448544751   -1.7179854231e-01         -1448448121    1.2431342995e-01         -1448433987   -1.1243692055e-04         -1448433117    1.1136809992e-04         -1448573939   -4.6539970721e-01         -1448568846    1.8698637720e-02         -1448512412    4.4404136444e+05   -1.2132795615e-03    0.0000000000e+00    0.0000000000e+00   -1.5991310826e+05    9.6269312760e+02    0.0000000000e+00    0.0000000000e+00
    6.9229001942e+02    1.0808824993e-02    2.7906834500e+03    2.5818564475e+05    2.5539496130e+05    6.7654114826e+02    0.0000000000e+00    0.0000000000e+00    2.5750910361e+05    3.1451466745e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.5542638858e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2560122149e+01    0.0000000000e+00    8.0462026986e+02    1.0435210000e+06   -1.0000000000e+00    6.5398102611e+02    0.0000000000e+00    3.0985339503e+02    1.2836246359e+05    2.8164702674e-05    1.5870380155e-05    8.0293702582e-06    1.2883678657e+05   -4.8782377487e-01         -1448461974    7.4175957279e-01         -1448433321   -1.5816040435e+01         -1448445854    1.5820044808e+01         -1448441052   -1.4235772128e-04         -1448586797    1.5746394290e-04         -1448579721   -1.0529491434e-04         -1448604229    9.9305360487e-05          1857519333   -7.9356972299e-05         -1448582708    7.7212963914e-05          1947602023   -1.5674130222e+01         -1448445253    1.5652385663e+01         -1448440452   -4.6153258913e-01         -1448561645    6.1332722461e-02         -1448538152   -8.4302203696e-02         -1448591083    9.9128148953e-02         -1448595826   -1.0899130324e-04         -1448700425    1.0753359873e-04         -1448573940   -4.4296965167e-01         -1448562245    1.8141686728e-02         -1448512412    4.4404134211e+05   -1.6408718831e-03    0.0000000000e+00    0.0000000000e+00   -1.8861495354e+05    2.7911082296e+03    0.0000000000e+00    0.0000000000e+00
    6.9664404470e+02    9.6605487814e-03    2.2568947106e+03    2.3361972096e+05    2.3136282625e+05    6.8729984093e+02    0.0000000000e+00    0.0000000000e+00    2.3293242112e+05    3.1723317036e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3139452537e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2686744330e+01    0.0000000000e+00    8.0394250562e+02    1.0426420000e+06   -1.0000000000e+00    6.6461309660e+02    0.0000000000e+00    2.8749389664e+02    1.1771840177e+05    2.8278910453e-05    1.5874949035e-05    7.9696325070e-06    1.1492652540e+05   -6.7266893432e-01         -1448432149    7.5143750382e-01         -1448435714   -1.5860051960e+01         -1448439254    1.5881547497e+01         -1448434453   -1.4946834728e-04         -1448597660    1.6354817694e-04         -1448591624   -9.2453576896e-05         -1448503733    9.1645217987e-05         -1448586249   -8.5072885881e-05         -1448582695    8.3820953576e-05         -1448575390   -1.5537531228e+01         -1448438653    1.5517540693e+01         -1448433851   -5.6005342586e-01         -1448555044    6.6977043609e-02         -1448540753   -9.8880258721e-02         -1448593466    8.8346345981e-02         -1448589226   -1.3221796941e-04         -1448547757    1.0631583358e-04         -1448572740   -4.6160412217e-01         -1448555044    1.8075004826e-02         -1448448949    4.4404131921e+05   -1.3945098325e-03    0.0000000000e+00    0.0000000000e+00   -2.1264679383e+05    3.3044964663e+02    0.0000000000e+00    0.0000000000e+00
    7.0099806998e+02    1.1154080852e-02    2.3405129299e+03    2.0983467494e+05    2.0749416201e+05    6.9788490902e+02    0.0000000000e+00    0.0000000000e+00    2.0913679003e+05    3.1961255875e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0752609908e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2785748815e+01    0.0000000000e+00    8.0343437521e+02    1.0419830000e+06   -1.0000000000e+00    6.7509916020e+02    0.0000000000e+00    2.6362159632e+02    1.0505047283e+05    2.8235559318e-05    1.5945631417e-05    8.0034941710e-06    1.0382269556e+05   -4.7802697720e-01         -1448431918    7.5574348957e-01         -1448433790   -1.5727397577e+01         -1448432653    1.5628898026e+01         -1448437453   -1.5237938085e-04         -1448572535    1.2951064953e-04         -1448679342   -1.1314368990e-04         -1448584433    9.7476247972e-05         -1448603063   -7.1872342255e-05         -1448577301    6.5626439644e-05         -1448509332   -1.5596622465e+01         -1448432053    1.5530716925e+01         -1448436852   -6.5408598374e-01         -1448548443    7.0154754819e-02         -1448532353   -1.1466689664e-01         -1448587470    9.0091936135e-02         -1448533954   -1.0712454125e-04          1857482126    1.0152178407e-04          1857581153   -5.5764028945e-01         -1448548443    1.8993770617e-02          1089413926    4.4404129340e+05   -1.4801273134e-03    0.0000000000e+00    0.0000000000e+00   -2.3651519432e+05    2.2825829380e+03    0.0000000000e+00    0.0000000000e+00
    7.0535209526e+02    1.0578587571e-02    1.9042205671e+03    1.8000707129e+05    1.7810285072e+05    7.0819960923e+02    0.0000000000e+00    0.0000000000e+00    1.7929887168e+05    3.2113248672e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.7813493978e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2896178079e+01    0.0000000000e+00    8.0300180895e+02    1.0414220000e+06   -1.0000000000e+00    6.8530343115e+02    0.0000000000e+00    2.4099374252e+02    8.9303687425e+04    2.8470316446e-05    1.5722404152e-05    7.9949990044e-06    8.9754190462e+04   -5.1666191911e-01         -1448431959    7.4100159193e-01         -1448432724   -1.5298650681e+01         -1448435654    1.5045169138e+01         -1448440452   -1.2703400506e-04         -1448609676    1.4479933346e-04         -1448572508   -9.6778003535e-05         -1448583282    9.7052667701e-05         -1448588060   -7.1080426867e-05         -1448590390    7.2104517669e-05         -1448567745   -1.5383308686e+01         -1448435054    1.5158798672e+01         -1448439852   -6.6441790905e-01         -1448541843    6.1101054648e-02         -1448527355   -9.3533813458e-02         -1448579677    9.0554354131e-02         -1448585038   -1.0395083287e-04         -1448541764    1.0918097892e-04         -1448665646   -5.6692644247e-01         -1448541843    1.8987002157e-02         -1448433250    4.4404127193e+05   -1.2722262788e-03    0.0000000000e+00    0.0000000000e+00   -2.6590633215e+05    1.7850522866e+03    0.0000000000e+00    0.0000000000e+00
    7.0970612054e+02    1.0259276704e-02    1.6367726904e+03    1.5954074909e+05    1.5790397640e+05    7.1928537704e+02    0.0000000000e+00    0.0000000000e+00    1.5882146371e+05    3.2265113694e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.5793621732e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2934646179e+01    0.0000000000e+00    8.0260625371e+02    1.0409090000e+06   -1.0000000000e+00    6.9635073086e+02    0.0000000000e+00    2.1576295441e+02    8.0690684727e+04    2.8307104837e-05    1.5925666248e-05    7.9905822521e-06    7.7915015976e+04   -6.1039240092e-01         -1448432149    7.3589348484e-01         -1448435120   -1.4728497422e+01         -1448438653    1.5064553859e+01         -1448433853   -1.4130421574e-04         -1448577208    1.4173890323e-04         -1448583249   -9.3951919172e-05         -1448614649    9.4453083728e-05          1857590678   -7.3908362159e-05         -1448568919    8.1906549703e-05         -1448578450   -1.4706039722e+01         -1448438054    1.5010003307e+01         -1448433253   -6.4137573999e-01         -1448535242    7.0361620411e-02         -1448518953   -7.5368646620e-02         -1448576671    9.1569738385e-02         -1448448984   -1.1223091763e-04          1857300136    1.4622949121e-04         -1448536361   -5.8424592430e-01         -1448535242    1.9026385571e-02         -1448433250    4.4404124814e+05   -1.6084336055e-03    0.0000000000e+00    0.0000000000e+00   -2.8610503082e+05    5.3785398389e+02    0.0000000000e+00    0.0000000000e+00
    7.1406014582e+02    1.2072937571e-02    1.6187154912e+03    1.3407801388e+05    1.3245929839e+05    7.3263643404e+02    0.0000000000e+00    0.0000000000e+00    1.3334537745e+05    3.2443688713e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.3249171789e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.2980725620e+01    0.0000000000e+00    8.0215903726e+02    1.0403290000e+06   -1.0000000000e+00    7.0965570843e+02    0.0000000000e+00    1.9221118781e+02    6.6089228730e+04    2.8318039635e-05    1.5973135036e-05    7.9557602081e-06    6.7063937479e+04   -4.5017675718e-01         -1448431918    7.3407336742e-01         -1448433188   -1.3799229682e+01         -1448441052    1.4191187340e+01         -1448436253   -1.4251408807e-04          1857551743    1.2375361174e-04         -1448565227   -1.0229091330e-04         -1448583242    9.0590946614e-05          1857345826   -7.7907544437e-05         -1448544336    7.2392066952e-05         -1448523762   -1.4004929203e+01         -1448441052    1.4424060758e+01         -1448436253   -5.5009698829e-01         -1448528642    6.2311493020e-02         -1448511152   -7.1758326840e-02         -1448574866    1.2593130602e-01         -1448571828   -1.0341640520e-04          1857378872    1.1194790457e-04          1089425353   -5.2879759635e-01         -1448528642    1.9010842584e-02         -1448433250    4.4404122226e+05   -1.4986852254e-03    0.0000000000e+00    0.0000000000e+00   -3.1154950437e+05    2.5455865607e+03    0.0000000000e+00    0.0000000000e+00
    7.1841417110e+02    1.0076911226e-02    1.1264297630e+03    1.1178323772e+05    1.1065680796e+05    7.4608544550e+02    0.0000000000e+00    0.0000000000e+00    1.1103715227e+05    3.2714642704e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1068949841e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    2.3001592545e+01    0.0000000000e+00    8.0168714680e+02    1.0397170000e+06   -1.0000000000e+00    7.2308385295e+02    0.0000000000e+00    1.6906475402e+02    5.5931965912e+04    2.8548218157e-05    1.5809183320e-05    7.9586428147e-06    5.4936121555e+04   -5.9469222803e-01         -1448431958    6.6824555637e-01         -1448436187   -1.3907277373e+01         -1448434453    1.3464358957e+01         -1448439253   -1.2322836231e-04         -1448550961    1.2596663679e-04         -1448550843   -9.4898831414e-05         -1448580884    9.8632969051e-05         -1448437096   -7.2812742887e-05         -1448570040    8.1632579343e-05          1857552390   -1.3851218014e+01         -1448434453    1.3379303311e+01         -1448439253   -4.7502384012e-01         -1448522041    3.9981699357e-02         -1448495546   -7.9512148375e-02         -1448569466    6.0738261805e-02         -1448565829   -1.1649073956e-04          1857351205    1.1222124529e-04          1857315803   -4.8434702889e-01         -1448522041    1.9332983568e-02         -1448432650    4.4404119647e+05   -1.5810204253e-03    0.0000000000e+00    0.0000000000e+00   -3.3335169807e+05    5.0526277377e+02    0.0000000000e+00    0.0000000000e+00
